bedrooms,beds,Price,n_person
1.0,1.0,204.0,2
8.0,24.0,730.0,16
3.0,3.0,161.0,3
1.0,1.0,150.0,2
,1.0,100.0,2
3.0,2.0,150.0,4
1.0,1.0,105.0,4
2.0,2.0,156.0,4
1.0,1.0,100.0,2
1.0,1.0,150.0,2
1.0,1.0,136.0,2
1.0,1.0,135.0,2
2.0,2.0,157.0,2
1.0,2.0,240.0,2
1.0,1.0,84.0,2
1.0,1.0,210.0,2
1.0,1.0,70.0,2
1.0,1.0,259.0,2
1.0,1.0,140.0,2
1.0,1.0,225.0,2
2.0,2.0,150.0,3
1.0,1.0,250.0,2
3.0,6.0,346.0,6
2.0,2.0,320.0,4
1.0,1.0,79.0,1
4.0,5.0,179.0,5
2.0,2.0,190.0,2
1.0,1.0,150.0,2
1.0,1.0,120.0,2
1.0,1.0,140.0,2
,1.0,125.0,2
2.0,2.0,170.0,3
1.0,1.0,140.0,2
1.0,1.0,264.0,2
1.0,2.0,120.0,2
2.0,2.0,175.0,4
1.0,1.0,179.0,2
2.0,2.0,200.0,4
1.0,1.0,130.0,2
3.0,3.0,280.0,6
1.0,1.0,220.0,2
1.0,1.0,100.0,2
1.0,1.0,110.0,4
1.0,1.0,112.0,3
1.0,1.0,100.0,2
2.0,3.0,145.0,3
1.0,2.0,142.0,2
2.0,2.0,64.0,4
1.0,1.0,85.0,2
1.0,2.0,115.0,3
1.0,1.0,155.0,2
1.0,1.0,80.0,2
2.0,3.0,340.0,4
2.0,2.0,360.0,4
2.0,2.0,120.0,4
2.0,2.0,189.0,4
,1.0,120.0,1
2.0,4.0,240.0,4
4.0,5.0,399.0,8
1.0,1.0,180.0,2
1.0,2.0,120.0,2
1.0,1.0,164.0,2
1.0,1.0,71.0,2
1.0,1.0,175.0,2
2.0,2.0,332.0,4
1.0,2.0,99.0,2
2.0,2.0,306.0,4
2.0,2.0,468.0,4
1.0,1.0,90.0,2
1.0,1.0,121.0,2
2.0,3.0,183.0,5
1.0,1.0,68.0,2
1.0,1.0,94.0,2
1.0,1.0,180.0,2
1.0,1.0,158.0,2
6.0,11.0,1400.0,13
2.0,3.0,500.0,4
,1.0,188.0,2
1.0,1.0,201.0,2
1.0,2.0,215.0,4
1.0,2.0,242.0,4
1.0,2.0,322.0,4
2.0,3.0,559.0,6
1.0,1.0,350.0,4
1.0,1.0,160.0,2
3.0,3.0,130.0,4
3.0,3.0,200.0,6
1.0,1.0,74.0,3
1.0,1.0,125.0,2
2.0,5.0,110.0,4
1.0,1.0,82.0,2
2.0,2.0,32.0,3
,1.0,192.0,2
1.0,1.0,139.0,2
2.0,3.0,300.0,6
1.0,1.0,300.0,4
2.0,1.0,120.0,4
3.0,3.0,350.0,4
1.0,1.0,186.0,2
1.0,1.0,85.0,2
1.0,1.0,131.0,2
3.0,4.0,570.0,4
2.0,2.0,150.0,4
2.0,1.0,280.0,4
2.0,2.0,208.0,4
1.0,1.0,100.0,2
3.0,2.0,100.0,4
2.0,2.0,400.0,4
1.0,,59.0,2
1.0,1.0,90.0,2
1.0,1.0,82.0,2
1.0,1.0,90.0,2
1.0,1.0,125.0,2
1.0,1.0,70.0,2
2.0,2.0,150.0,4
,1.0,96.0,2
1.0,1.0,60.0,2
1.0,2.0,176.0,2
2.0,2.0,130.0,4
1.0,1.0,140.0,2
1.0,1.0,66.0,2
1.0,1.0,175.0,2
,1.0,115.0,2
1.0,2.0,117.0,4
1.0,2.0,132.0,4
1.0,1.0,100.0,2
1.0,,100.0,3
3.0,3.0,200.0,4
1.0,2.0,115.0,2
1.0,1.0,175.0,2
1.0,2.0,66.0,2
1.0,1.0,195.0,2
,,50.0,2
1.0,1.0,85.0,2
1.0,2.0,63.0,2
,1.0,94.0,2
2.0,2.0,140.0,3
1.0,1.0,88.0,2
,2.0,135.0,3
1.0,1.0,72.0,3
1.0,1.0,150.0,2
3.0,1.0,191.0,2
1.0,1.0,99.0,2
1.0,1.0,60.0,1
1.0,1.0,220.0,2
1.0,1.0,79.0,2
2.0,2.0,200.0,4
1.0,1.0,105.0,2
2.0,2.0,199.0,4
2.0,3.0,150.0,4
2.0,1.0,102.0,2
,1.0,158.0,2
1.0,1.0,210.0,2
4.0,4.0,200.0,4
1.0,1.0,55.0,2
4.0,4.0,250.0,5
2.0,2.0,250.0,4
1.0,1.0,150.0,2
2.0,2.0,307.0,4
2.0,2.0,123.0,4
1.0,1.0,65.0,2
4.0,7.0,500.0,6
1.0,1.0,170.0,2
1.0,2.0,100.0,2
3.0,3.0,235.0,5
1.0,1.0,138.0,2
2.0,2.0,350.0,4
1.0,1.0,132.0,2
1.0,1.0,27.0,1
1.0,1.0,80.0,2
2.0,2.0,190.0,4
1.0,1.0,204.0,2
3.0,3.0,320.0,4
1.0,1.0,100.0,3
1.0,1.0,92.0,2
3.0,3.0,106.0,2
3.0,2.0,350.0,3
1.0,1.0,94.0,2
1.0,4.0,223.0,4
1.0,1.0,180.0,2
1.0,1.0,110.0,2
2.0,2.0,172.0,4
1.0,2.0,131.0,2
4.0,5.0,350.0,6
2.0,2.0,150.0,2
2.0,4.0,192.0,4
1.0,1.0,100.0,2
1.0,1.0,176.0,2
,1.0,50.0,1
2.0,2.0,187.0,4
,1.0,50.0,2
2.0,4.0,295.0,4
1.0,1.0,290.0,2
1.0,1.0,24.0,1
1.0,1.0,90.0,2
1.0,1.0,49.0,1
2.0,2.0,290.0,4
2.0,4.0,184.0,4
1.0,2.0,190.0,2
1.0,2.0,166.0,2
1.0,18.0,500.0,16
,1.0,189.0,2
2.0,2.0,112.0,3
2.0,3.0,120.0,3
2.0,3.0,161.0,4
1.0,1.0,100.0,2
4.0,5.0,300.0,6
4.0,4.0,180.0,4
2.0,2.0,200.0,4
1.0,1.0,100.0,2
1.0,1.0,138.0,2
1.0,1.0,198.0,2
,2.0,67.0,2
2.0,2.0,80.0,4
3.0,3.0,300.0,4
1.0,1.0,150.0,2
3.0,3.0,115.0,4
4.0,4.0,675.0,4
1.0,1.0,150.0,2
1.0,2.0,146.0,4
1.0,1.0,108.0,2
1.0,2.0,70.0,2
1.0,1.0,80.0,2
1.0,1.0,110.0,2
2.0,2.0,175.0,4
3.0,3.0,250.0,4
1.0,1.0,71.0,2
1.0,2.0,71.0,2
2.0,2.0,425.0,4
1.0,1.0,56.0,2
1.0,1.0,119.0,2
1.0,1.0,100.0,2
1.0,1.0,124.0,2
1.0,1.0,76.0,2
2.0,3.0,298.0,4
1.0,1.0,166.0,2
1.0,1.0,100.0,2
1.0,1.0,99.0,2
3.0,3.0,150.0,4
2.0,2.0,279.0,4
1.0,2.0,93.0,2
1.0,1.0,89.0,2
1.0,1.0,86.0,2
1.0,1.0,106.0,2
1.0,1.0,86.0,2
1.0,2.0,71.0,3
1.0,1.0,71.0,4
1.0,1.0,85.0,2
5.0,8.0,550.0,8
1.0,1.0,179.0,2
2.0,2.0,98.0,4
4.0,12.0,432.0,12
1.0,2.0,71.0,2
2.0,2.0,300.0,4
1.0,2.0,71.0,3
4.0,14.0,363.0,16
1.0,2.0,71.0,2
1.0,2.0,71.0,2
1.0,6.0,124.0,6
2.0,3.0,135.0,4
2.0,2.0,180.0,3
1.0,3.0,220.0,5
2.0,2.0,329.0,3
1.0,1.0,160.0,2
1.0,1.0,37.0,2
1.0,3.0,116.0,3
1.0,3.0,116.0,3
1.0,1.0,175.0,2
2.0,2.0,126.0,4
3.0,5.0,169.0,5
2.0,5.0,169.0,5
2.0,2.0,150.0,3
1.0,,80.0,2
,,0.0,10
1.0,1.0,85.0,2
,,0.0,3
,,0.0,4
3.0,3.0,180.0,4
1.0,2.0,190.0,4
2.0,3.0,286.0,5
3.0,5.0,346.0,7
2.0,2.0,300.0,4
3.0,3.0,215.0,4
1.0,1.0,60.0,2
1.0,1.0,120.0,2
1.0,2.0,103.0,2
1.0,1.0,55.0,1
3.0,3.0,175.0,5
1.0,1.0,49.0,2
1.0,1.0,175.0,2
2.0,1.0,70.0,2
1.0,,48.0,2
1.0,,48.0,2
2.0,2.0,200.0,4
1.0,1.0,49.0,2
2.0,2.0,320.0,4
2.0,2.0,150.0,4
4.0,5.0,250.0,4
2.0,2.0,114.0,4
1.0,2.0,145.0,2
1.0,1.0,190.0,2
1.0,1.0,125.0,2
4.0,5.0,200.0,4
2.0,2.0,350.0,4
3.0,5.0,675.0,6
3.0,3.0,250.0,4
1.0,1.0,180.0,2
1.0,1.0,110.0,2
,1.0,128.0,2
1.0,1.0,114.0,2
1.0,,200.0,2
1.0,,214.0,2
1.0,1.0,245.0,2
1.0,,309.0,2
1.0,2.0,260.0,2
1.0,,280.0,2
1.0,,364.0,2
1.0,2.0,211.0,2
1.0,1.0,160.0,2
1.0,1.0,80.0,2
1.0,1.0,295.0,2
2.0,3.0,175.0,5
1.0,1.0,110.0,2
1.0,2.0,511.0,2
,1.0,50.0,2
,1.0,50.0,2
2.0,2.0,205.0,4
,1.0,81.0,1
,2.0,99.0,2
,2.0,85.0,2
2.0,2.0,195.0,3
,4.0,144.0,4
,5.0,144.0,6
,4.0,135.0,4
,1.0,108.0,2
,4.0,131.0,4
,,0.0,0
1.0,,6477.0,2
1.0,1.0,6477.0,2
1.0,1.0,100.0,2
,,0.0,0
1.0,1.0,49.0,2
1.0,1.0,65.0,2
1.0,1.0,100.0,2
2.0,2.0,127.0,4
1.0,1.0,93.0,2
2.0,2.0,128.0,4
1.0,1.0,49.0,2
1.0,1.0,162.0,2
4.0,4.0,350.0,7
1.0,1.0,81.0,2
1.0,1.0,75.0,2
,1.0,90.0,2
2.0,2.0,350.0,4
1.0,2.0,150.0,4
1.0,1.0,85.0,2
1.0,1.0,181.0,2
1.0,1.0,115.0,2
1.0,1.0,91.0,2
1.0,1.0,74.0,2
1.0,2.0,135.0,4
1.0,1.0,111.0,2
1.0,4.0,140.0,4
1.0,1.0,68.0,1
1.0,2.0,123.0,3
1.0,1.0,210.0,2
1.0,2.0,1200.0,4
2.0,4.0,125.0,3
1.0,1.0,119.0,2
1.0,1.0,99.0,2
,,95.0,2
2.0,2.0,140.0,2
3.0,3.0,175.0,4
1.0,1.0,44.0,2
1.0,1.0,89.0,2
1.0,1.0,100.0,2
1.0,2.0,115.0,3
1.0,1.0,126.0,2
1.0,1.0,103.0,2
1.0,1.0,80.0,2
3.0,4.0,140.0,6
,1.0,137.0,2
,1.0,139.0,2
2.0,2.0,167.0,4
2.0,4.0,77.0,3
2.0,2.0,245.0,3
2.0,,130.0,6
2.0,6.0,130.0,6
1.0,3.0,80.0,3
,1.0,110.0,2
1.0,2.0,150.0,4
1.0,,70.0,2
1.0,1.0,275.0,2
,2.0,139.0,2
3.0,2.0,429.0,4
2.0,2.0,249.0,4
1.0,1.0,125.0,3
5.0,8.0,200.0,4
1.0,1.0,89.0,1
3.0,3.0,450.0,4
2.0,6.0,180.0,6
1.0,4.0,169.0,4
1.0,1.0,109.0,3
1.0,1.0,99.0,4
2.0,2.0,95.0,4
1.0,1.0,280.0,2
1.0,,200.0,2
,1.0,150.0,2
1.0,2.0,61.0,2
1.0,,250.0,2
2.0,4.0,200.0,4
1.0,3.0,80.0,3
4.0,4.0,375.0,4
2.0,1.0,137.0,2
2.0,3.0,75.0,4
1.0,1.0,115.0,2
1.0,1.0,88.0,2
2.0,4.0,174.0,4
2.0,2.0,120.0,3
1.0,1.0,79.0,2
1.0,2.0,101.0,4
1.0,1.0,90.0,2
3.0,3.0,125.0,4
1.0,2.0,150.0,4
1.0,2.0,110.0,2
3.0,4.0,129.0,4
4.0,4.0,159.0,5
1.0,1.0,140.0,2
2.0,,293.0,4
1.0,3.0,448.0,3
1.0,4.0,500.0,4
1.0,1.0,95.0,2
2.0,4.0,157.0,4
1.0,1.0,115.0,2
1.0,1.0,125.0,2
1.0,,67.0,3
1.0,6.0,101.0,6
1.0,2.0,70.0,3
,1.0,50.0,2
,1.0,50.0,2
3.0,6.0,250.0,6
1.0,1.0,175.0,2
2.0,2.0,160.0,4
3.0,4.0,123.0,4
1.0,1.0,213.0,2
1.0,1.0,105.0,2
2.0,2.0,277.0,4
1.0,,350.0,2
1.0,1.0,135.0,2
2.0,1.0,145.0,2
,1.0,265.0,3
1.0,1.0,71.0,2
2.0,4.0,145.0,4
2.0,4.0,170.0,4
4.0,4.0,346.0,4
2.0,3.0,220.0,4
1.0,1.0,150.0,2
1.0,1.0,92.0,2
1.0,1.0,103.0,2
1.0,2.0,117.0,3
1.0,2.0,159.0,4
1.0,5.0,199.0,5
1.0,3.0,137.0,4
1.0,2.0,164.0,3
1.0,1.0,103.0,2
1.0,1.0,125.0,2
1.0,1.0,125.0,2
2.0,2.0,104.0,4
1.0,1.0,125.0,2
1.0,1.0,170.0,2
1.0,1.0,95.0,2
2.0,2.0,150.0,4
2.0,2.0,249.0,4
1.0,1.0,119.0,2
1.0,1.0,120.0,2
1.0,2.0,149.0,2
1.0,1.0,42.0,1
2.0,2.0,115.0,4
2.0,4.0,145.0,4
2.0,4.0,140.0,4
2.0,4.0,179.0,4
1.0,2.0,144.0,4
2.0,3.0,269.0,4
3.0,4.0,110.0,6
1.0,1.0,75.0,2
2.0,4.0,169.0,4
1.0,1.0,140.0,2
2.0,3.0,164.0,4
2.0,3.0,165.0,4
2.0,1.0,166.0,4
1.0,1.0,136.0,2
1.0,1.0,129.0,2
1.0,1.0,132.0,2
1.0,1.0,134.0,2
1.0,1.0,300.0,2
1.0,1.0,65.0,2
1.0,2.0,199.0,4
,1.0,122.0,4
1.0,1.0,74.0,2
1.0,1.0,94.0,2
1.0,2.0,103.0,2
1.0,1.0,160.0,2
,3.0,95.0,2
,,66.0,2
,,66.0,2
2.0,2.0,180.0,4
2.0,2.0,236.0,3
1.0,1.0,110.0,2
1.0,1.0,102.0,2
3.0,4.0,195.0,4
2.0,3.0,180.0,4
2.0,2.0,350.0,4
1.0,,100.0,2
1.0,1.0,74.0,2
1.0,1.0,92.0,2
1.0,1.0,109.0,2
1.0,1.0,121.0,2
1.0,2.0,130.0,3
1.0,1.0,181.0,2
1.0,1.0,88.0,2
1.0,1.0,332.0,2
,1.0,400.0,4
1.0,3.0,253.0,4
1.0,2.0,85.0,4
1.0,5.0,80.0,5
1.0,1.0,22.0,1
2.0,3.0,249.0,5
3.0,5.0,266.0,4
1.0,2.0,316.0,3
,1.0,75.0,2
,1.0,75.0,2
,,50.0,2
,1.0,90.0,2
1.0,1.0,100.0,2
1.0,1.0,160.0,2
2.0,2.0,200.0,4
,1.0,101.0,2
1.0,1.0,85.0,2
2.0,2.0,118.0,4
1.0,1.0,91.0,2
1.0,1.0,207.0,2
1.0,,80.0,4
1.0,,60.0,2
1.0,1.0,98.0,2
1.0,2.0,52.0,3
1.0,2.0,77.0,2
1.0,1.0,189.0,3
2.0,1.0,336.0,2
1.0,1.0,76.0,1
1.0,1.0,86.0,2
1.0,2.0,131.0,3
1.0,1.0,136.0,2
1.0,,144.0,2
1.0,3.0,97.0,3
1.0,1.0,100.0,2
3.0,5.0,421.0,6
1.0,2.0,79.0,2
1.0,1.0,79.0,2
1.0,4.0,93.0,4
2.0,2.0,135.0,3
2.0,2.0,167.0,4
,,0.0,0
1.0,1.0,180.0,2
1.0,1.0,96.0,2
1.0,1.0,119.0,2
1.0,3.0,131.0,4
1.0,1.0,38.0,1
1.0,1.0,68.0,2
1.0,1.0,56.0,2
1.0,1.0,88.0,2
1.0,3.0,152.0,4
1.0,1.0,133.0,2
1.0,1.0,73.0,2
1.0,1.0,103.0,2
1.0,1.0,163.0,2
1.0,3.0,111.0,3
1.0,5.0,190.0,5
1.0,4.0,152.0,4
1.0,1.0,205.0,2
1.0,1.0,180.0,2
1.0,1.0,192.0,2
1.0,1.0,187.0,2
1.0,1.0,164.0,2
1.0,2.0,175.0,2
1.0,1.0,205.0,2
1.0,3.0,262.0,4
1.0,2.0,197.0,3
2.0,2.0,249.0,4
,2.0,109.0,2
1.0,1.0,117.0,4
4.0,4.0,500.0,4
1.0,2.0,68.0,2
1.0,2.0,66.0,2
1.0,2.0,68.0,2
1.0,1.0,86.0,2
1.0,2.0,68.0,2
1.0,1.0,98.0,2
1.0,1.0,75.0,2
1.0,1.0,81.0,2
2.0,,104.0,4
1.0,3.0,103.0,3
1.0,5.0,115.0,5
1.0,1.0,107.0,2
1.0,1.0,35.0,2
1.0,1.0,102.0,2
2.0,1.0,70.0,3
1.0,1.0,204.0,2
1.0,1.0,124.0,2
1.0,1.0,109.0,2
3.0,3.0,150.0,4
1.0,1.0,83.0,2
2.0,2.0,540.0,4
2.0,2.0,150.0,4
2.0,3.0,67.0,4
,2.0,77.0,4
1.0,1.0,128.0,2
1.0,1.0,151.0,2
1.0,1.0,75.0,2
1.0,2.0,150.0,2
1.0,2.0,155.0,4
1.0,8.0,264.0,8
1.0,5.0,160.0,5
1.0,1.0,200.0,2
1.0,1.0,38.0,2
,1.0,70.0,2
1.0,1.0,213.0,2
1.0,1.0,120.0,2
2.0,3.0,225.0,4
4.0,5.0,455.0,4
1.0,2.0,83.0,3
2.0,4.0,269.0,4
1.0,1.0,76.0,2
,1.0,76.0,2
,1.0,60.0,2
,1.0,60.0,2
,1.0,54.0,2
,1.0,59.0,2
,1.0,79.0,3
,1.0,54.0,2
,1.0,61.0,2
,1.0,56.0,2
,1.0,61.0,2
,1.0,61.0,2
1.0,1.0,86.0,2
1.0,3.0,117.0,4
1.0,1.0,68.0,2
1.0,1.0,68.0,2
1.0,1.0,68.0,2
1.0,1.0,50.0,2
1.0,2.0,161.0,4
1.0,1.0,85.0,2
1.0,2.0,151.0,4
2.0,2.0,125.0,4
2.0,2.0,127.0,4
1.0,1.0,83.0,2
1.0,2.0,83.0,2
1.0,1.0,50.0,1
1.0,1.0,160.0,2
,1.0,111.0,2
,2.0,118.0,4
1.0,2.0,163.0,4
2.0,4.0,183.0,6
2.0,4.0,187.0,6
3.0,6.0,236.0,8
2.0,4.0,333.0,6
3.0,6.0,442.0,8
1.0,1.0,165.0,2
3.0,1.0,395.0,4
1.0,1.0,400.0,2
1.0,1.0,130.0,2
2.0,2.0,200.0,4
2.0,2.0,120.0,3
1.0,1.0,175.0,2
2.0,1.0,150.0,3
1.0,1.0,150.0,2
,2.0,129.0,2
2.0,2.0,400.0,4
1.0,2.0,84.0,3
1.0,1.0,169.0,2
1.0,1.0,142.0,2
,,0.0,0
1.0,1.0,80.0,2
1.0,1.0,99.0,2
1.0,1.0,107.0,2
1.0,1.0,46.0,2
1.0,,234.0,2
1.0,1.0,275.0,3
2.0,,55.0,4
1.0,1.0,67.0,2
1.0,1.0,51.0,2
1.0,1.0,51.0,2
1.0,1.0,49.0,2
1.0,1.0,63.0,2
1.0,1.0,54.0,2
1.0,1.0,51.0,2
1.0,1.0,46.0,2
1.0,1.0,51.0,2
3.0,2.0,299.0,4
1.0,1.0,275.0,2
,1.0,177.0,2
1.0,1.0,138.0,2
1.0,,158.0,2
1.0,1.0,123.0,2
1.0,1.0,110.0,2
1.0,1.0,149.0,2
1.0,1.0,189.0,3
1.0,1.0,229.0,3
1.0,1.0,129.0,2
3.0,5.0,209.0,6
1.0,1.0,250.0,1
1.0,2.0,182.0,4
1.0,1.0,250.0,1
1.0,1.0,140.0,2
1.0,1.0,166.0,2
1.0,1.0,250.0,1
2.0,3.0,143.0,4
2.0,3.0,198.0,4
3.0,5.0,340.0,6
2.0,2.0,155.0,4
2.0,2.0,188.0,4
3.0,4.0,340.0,6
2.0,3.0,176.0,4
2.0,4.0,176.0,4
4.0,8.0,361.0,7
1.0,3.0,143.0,4
1.0,2.0,165.0,4
2.0,3.0,198.0,4
2.0,3.0,198.0,4
3.0,4.0,210.0,6
1.0,1.0,145.0,2
2.0,4.0,187.0,4
1.0,2.0,143.0,4
2.0,2.0,318.0,6
2.0,4.0,250.0,4
1.0,2.0,102.0,3
1.0,2.0,134.0,2
1.0,2.0,167.0,3
1.0,1.0,134.0,2
1.0,2.0,167.0,3
1.0,2.0,208.0,4
1.0,1.0,135.0,2
1.0,2.0,271.0,4
1.0,2.0,211.0,3
1.0,1.0,181.0,2
1.0,1.0,161.0,2
1.0,1.0,171.0,2
,,100.0,2
1.0,,80.0,2
1.0,1.0,185.0,3
1.0,2.0,148.0,3
1.0,3.0,40.0,2
1.0,1.0,130.0,2
3.0,4.0,330.0,5
4.0,5.0,397.0,6
1.0,1.0,117.0,4
3.0,3.0,500.0,5
1.0,2.0,105.0,2
1.0,1.0,107.0,4
,1.0,135.0,2
1.0,1.0,133.0,4
,1.0,111.0,2
2.0,3.0,176.0,4
2.0,2.0,105.0,4
1.0,1.0,125.0,2
3.0,3.0,85.0,5
2.0,3.0,166.0,4
2.0,3.0,166.0,4
2.0,3.0,176.0,4
1.0,1.0,100.0,2
1.0,,131.0,2
2.0,2.0,175.0,4
2.0,2.0,60.0,4
2.0,2.0,150.0,3
1.0,1.0,95.0,2
2.0,4.0,275.0,4
1.0,2.0,101.0,2
1.0,2.0,101.0,2
2.0,4.0,275.0,4
1.0,1.0,99.0,2
1.0,1.0,190.0,2
2.0,2.0,136.0,4
1.0,1.0,114.0,2
1.0,1.0,126.0,2
2.0,2.0,300.0,4
1.0,1.0,75.0,4
2.0,4.0,125.0,4
,1.0,85.0,2
1.0,8.0,202.0,8
2.0,3.0,449.0,4
1.0,1.0,55.0,1
1.0,1.0,55.0,1
3.0,5.0,470.0,4
1.0,2.0,110.0,3
1.0,,64.0,2
1.0,1.0,150.0,4
1.0,1.0,114.0,2
2.0,2.0,173.0,4
3.0,4.0,250.0,5
,1.0,85.0,2
1.0,2.0,100.0,4
1.0,1.0,150.0,2
,1.0,99.0,3
1.0,,50.0,1
1.0,1.0,165.0,2
1.0,1.0,70.0,2
1.0,2.0,125.0,2
1.0,1.0,175.0,2
2.0,1.0,160.0,2
1.0,2.0,75.0,3
4.0,5.0,135.0,6
2.0,1.0,59.0,2
4.0,6.0,225.0,6
2.0,2.0,195.0,4
1.0,1.0,150.0,2
1.0,1.0,87.0,2
4.0,5.0,500.0,8
1.0,,120.0,2
2.0,2.0,200.0,3
1.0,1.0,73.0,1
1.0,1.0,92.0,2
3.0,3.0,144.0,4
1.0,1.0,105.0,2
1.0,2.0,87.0,2
1.0,2.0,92.0,2
1.0,2.0,105.0,2
1.0,3.0,128.0,3
,1.0,164.0,2
3.0,3.0,200.0,4
2.0,3.0,109.0,4
1.0,1.0,74.0,2
1.0,1.0,76.0,2
1.0,1.0,74.0,2
1.0,1.0,135.0,2
3.0,4.0,371.0,4
1.0,1.0,74.0,2
2.0,2.0,100.0,4
1.0,1.0,135.0,2
2.0,2.0,150.0,2
1.0,,150.0,2
1.0,1.0,179.0,3
1.0,1.0,169.0,2
1.0,,175.0,2
1.0,1.0,91.0,2
1.0,1.0,49.0,2
3.0,3.0,289.0,4
2.0,3.0,135.0,5
1.0,1.0,49.0,2
1.0,1.0,176.0,2
1.0,1.0,90.0,2
2.0,2.0,83.0,4
1.0,1.0,88.0,2
1.0,1.0,95.0,2
2.0,4.0,164.0,4
2.0,2.0,143.0,4
2.0,2.0,119.0,4
1.0,1.0,123.0,2
1.0,2.0,75.0,2
2.0,2.0,250.0,4
1.0,1.0,168.0,2
2.0,4.0,175.0,4
1.0,,175.0,2
1.0,2.0,210.0,2
3.0,3.0,175.0,4
2.0,2.0,265.0,4
2.0,3.0,99.0,2
1.0,1.0,75.0,1
1.0,1.0,145.0,2
1.0,1.0,55.0,2
2.0,1.0,99.0,2
1.0,1.0,67.0,2
1.0,3.0,117.0,3
2.0,2.0,250.0,4
1.0,1.0,120.0,2
1.0,1.0,150.0,2
1.0,1.0,126.0,2
2.0,2.0,350.0,4
4.0,5.0,200.0,4
3.0,3.0,140.0,4
1.0,1.0,100.0,2
1.0,1.0,90.0,2
1.0,1.0,105.0,2
2.0,2.0,180.0,4
2.0,2.0,314.0,4
1.0,1.0,137.0,2
1.0,1.0,59.0,1
2.0,3.0,200.0,4
1.0,1.0,81.0,2
1.0,1.0,86.0,2
1.0,1.0,91.0,2
1.0,2.0,118.0,3
1.0,1.0,93.0,2
1.0,2.0,99.0,2
1.0,1.0,113.0,2
1.0,2.0,149.0,2
1.0,1.0,92.0,2
3.0,3.0,200.0,3
,1.0,75.0,2
2.0,2.0,349.0,4
2.0,4.0,68.0,4
1.0,1.0,114.0,2
1.0,,120.0,2
1.0,1.0,200.0,2
1.0,,130.0,2
1.0,,260.0,2
1.0,1.0,140.0,2
3.0,3.0,199.0,4
2.0,2.0,175.0,4
1.0,,150.0,2
1.0,1.0,100.0,2
1.0,1.0,49.0,2
1.0,,111.0,1
2.0,4.0,300.0,4
2.0,2.0,152.0,4
1.0,,100.0,2
2.0,2.0,135.0,2
1.0,1.0,180.0,2
2.0,2.0,125.0,4
2.0,2.0,120.0,3
1.0,1.0,119.0,2
2.0,3.0,199.0,4
1.0,1.0,120.0,2
1.0,1.0,82.0,2
1.0,1.0,120.0,2
1.0,1.0,122.0,2
1.0,3.0,209.0,3
1.0,1.0,178.0,2
1.0,2.0,122.0,2
1.0,,129.0,2
,1.0,30.0,3
2.0,2.0,250.0,4
1.0,1.0,150.0,2
1.0,1.0,118.0,2
,1.0,450.0,2
2.0,4.0,163.0,4
1.0,,110.0,2
1.0,1.0,100.0,2
1.0,,100.0,6
1.0,1.0,130.0,2
2.0,3.0,249.0,4
3.0,3.0,400.0,4
2.0,2.0,255.0,4
1.0,3.0,81.0,2
1.0,1.0,104.0,2
1.0,1.0,104.0,2
5.0,6.0,195.0,4
1.0,1.0,98.0,2
3.0,4.0,300.0,4
1.0,1.0,89.0,2
1.0,1.0,63.0,2
1.0,,100.0,2
1.0,2.0,150.0,2
1.0,1.0,126.0,2
1.0,1.0,275.0,2
2.0,2.0,150.0,3
1.0,1.0,175.0,2
,1.0,149.0,2
5.0,5.0,325.0,6
1.0,,120.0,2
,1.0,79.0,2
1.0,1.0,134.0,2
1.0,1.0,60.0,2
1.0,2.0,69.0,2
1.0,2.0,100.0,3
1.0,2.0,113.0,4
2.0,3.0,275.0,4
1.0,1.0,100.0,2
3.0,3.0,180.0,4
,,79.0,2
2.0,2.0,537.0,4
,1.0,60.0,2
,2.0,94.0,3
3.0,2.0,160.0,4
1.0,1.0,64.0,2
1.0,1.0,60.0,2
,,60.0,2
1.0,1.0,123.0,2
,,60.0,2
,2.0,72.0,4
3.0,5.0,310.0,4
,3.0,74.0,4
2.0,2.0,338.0,4
3.0,4.0,199.0,4
2.0,3.0,250.0,4
,3.0,60.0,2
,,73.0,4
,2.0,73.0,4
,2.0,60.0,2
,2.0,73.0,4
1.0,1.0,64.0,2
1.0,1.0,116.0,2
1.0,1.0,249.0,2
1.0,1.0,110.0,2
3.0,3.0,200.0,4
4.0,4.0,245.0,7
3.0,3.0,350.0,4
2.0,2.0,200.0,3
2.0,2.0,175.0,3
2.0,2.0,361.0,5
,1.0,98.0,2
1.0,1.0,195.0,2
1.0,1.0,140.0,2
1.0,1.0,100.0,2
1.0,1.0,150.0,2
1.0,3.0,85.0,3
1.0,1.0,150.0,2
1.0,1.0,95.0,2
2.0,2.0,95.0,4
3.0,3.0,208.0,4
2.0,4.0,145.0,4
2.0,2.0,450.0,4
1.0,1.0,165.0,2
1.0,1.0,150.0,2
1.0,,134.0,2
1.0,1.0,178.0,2
1.0,1.0,202.0,2
1.0,1.0,163.0,2
2.0,1.0,331.0,4
2.0,,165.0,4
1.0,1.0,300.0,2
1.0,3.0,83.0,4
1.0,1.0,128.0,2
1.0,,149.0,2
1.0,2.0,253.0,4
1.0,1.0,144.0,2
2.0,2.0,289.0,4
1.0,1.0,150.0,2
1.0,2.0,86.0,3
1.0,,45.0,2
2.0,3.0,150.0,4
2.0,3.0,249.0,4
1.0,1.0,80.0,2
1.0,1.0,125.0,2
1.0,1.0,100.0,2
